user_id,username,email,phone,age,birthday,address,company,job,credit_score,is_active,registered_at,last_login,tags,profile
346015,yangxia,mcui@example.org,18100204116,24,1960-08-07,河北省沈阳县南湖曹街a座 385373,毕博诚网络有限公司,医药代表,601,False,2022-06-11T08:06:10,2026-01-25T06:10:30,[],"{'avatar': 'https://placekitten.com/41/451', 'bio': '计划以及状态使用操作市场政府.查看发表操作有些时候.', 'website': 'https://www.weilong.cn/'}"
458467,xiafu,juan35@example.org,15570854056,27,1980-04-14,福建省想县新城徐街d座 356452,趋势传媒有限公司,科研管理人员,526,True,2023-10-09T07:31:52,2026-01-21T04:37:58,"['trial', 'premium', 'new']","{'avatar': 'https://placekitten.com/588/688', 'bio': '部分广告社区作者加入管理.', 'website': 'http://www.leifan.com/'}"
107313,tanyong,yong95@example.net,15577598899,64,2004-02-28,青海省沈阳县西夏拉萨街Y座 512769,万迅电脑科技有限公司,互联网/电子商务/网游,841,True,2025-10-31T21:52:17,2026-01-11T05:54:39,"['new', 'trial']","{'avatar': 'https://picsum.photos/144/573', 'bio': '教育这个研究大家现在发生虽然.电话发现情况来自如此空间认为.', 'website': 'https://www.taogang.cn/'}"
353448,tding,tao05@example.com,18855040934,69,1975-04-30,四川省台北县淄川许路I座 161536,浙大万朋科技有限公司,培训督导,310,True,2025-03-06T00:35:00,2026-01-12T14:51:03,"['trial', 'trial', 'new']","{'avatar': 'https://placekitten.com/294/340', 'bio': '设备不要学生音乐.直接电影关于一次.', 'website': 'http://56.cn/'}"
194608,qianghuang,cyin@example.org,15982544839,45,1986-03-30,湖北省桂珍县和平通辽街X座 769504,凌云网络有限公司,Flash设计/开发,499,False,2021-05-18T19:23:55,2026-01-16T09:30:52,"['premium', 'trial', 'new']","{'avatar': 'https://placekitten.com/236/334', 'bio': '成功就是作品行业本站正在.', 'website': 'http://www.qiang.cn/'}"
827864,li09,ping08@example.net,13533986040,53,1966-03-19,贵州省合山市永川周街q座 625060,时空盒数字科技有限公司,房地产开发,311,True,2026-02-06T18:27:41,2026-02-01T14:14:39,[],"{'avatar': 'https://picsum.photos/235/834', 'bio': '标题评论部门大小记者.', 'website': 'https://www.guiyingpeng.cn/'}"
222750,kangxiulan,yongxu@example.com,15967823087,35,1969-12-15,陕西省秀华市龙潭昝路z座 688557,中建创业信息有限公司,寻呼员/话务员,685,True,2022-03-09T16:28:00,2026-01-17T20:06:31,['trial'],"{'avatar': 'https://picsum.photos/125/320', 'bio': '起来内容正在为了之后.', 'website': 'https://sun.com/'}"
624313,leiyu,jie36@example.org,15737981815,51,1962-09-16,青海省西安市长寿东莞路d座 701325,新格林耐特网络有限公司,工程/机械/能源,379,False,2024-05-26T17:23:13,2026-01-09T17:23:20,['new'],"{'avatar': 'https://picsum.photos/686/189', 'bio': '电影说明说明事情建设大家.', 'website': 'http://www.chao.cn/'}"
539530,li01,tao84@example.com,15924312492,63,1975-08-05,香港特别行政区石家庄县门头沟北京路t座 757711,同兴万点网络有限公司,浆纱工,416,True,2023-12-10T18:23:29,2026-01-10T20:44:21,['new'],"{'avatar': 'https://placekitten.com/586/514', 'bio': '本站地区积分事情关于电子由于.', 'website': 'https://www.xiachao.cn/'}"
231814,napan,xiuying39@example.org,14597403879,43,1998-11-13,福建省倩县南溪靳路s座 878417,七喜传媒有限公司,物料主管/专员,377,True,2025-07-10T23:40:53,2026-01-12T01:43:07,"['banned', 'vip']","{'avatar': 'https://placekitten.com/292/928', 'bio': '不会而且方式语言软件那么市场.', 'website': 'http://xiahu.cn/'}"
375954,chao21,lzhong@example.org,18207326306,35,1969-02-13,河南省淑珍县房山陈街V座 479448,毕博诚传媒有限公司,体系工程师,734,False,2025-07-09T01:29:44,2026-01-14T00:56:06,[],"{'avatar': 'https://placekitten.com/636/65', 'bio': '空间很多很多帮助人员方面.应该之后主题比较出现更新.', 'website': 'http://www.64.cn/'}"
305572,tao00,ccui@example.net,13724248579,53,1984-07-18,湖北省台北县普陀西宁路L座 812040,恒聪百汇网络有限公司,公共卫生/疾病控制,833,False,2025-05-28T19:46:26,2026-01-20T03:37:24,[],"{'avatar': 'https://picsum.photos/246/749', 'bio': '语言记者方面科技我的大家.', 'website': 'http://taowan.cn/'}"
934534,gangzhou,zpeng@example.org,15039942501,29,1977-08-26,江西省西安县上街合山街L座 358124,飞海科技传媒有限公司,项目经理/主管,491,False,2021-07-21T09:00:42,2026-01-26T11:56:41,[],"{'avatar': 'https://picsum.photos/165/133', 'bio': '学习信息完成最大制作喜欢中心.会员类型作为谢谢操作那些.', 'website': 'https://www.gang.cn/'}"
529453,azhou,vguo@example.com,18660101562,62,1984-08-17,澳门特别行政区瑞县兴山广州街w座 770015,信诚致远科技有限公司,陈列员,308,False,2021-03-07T15:08:30,2026-01-30T14:48:15,"['trial', 'premium', 'trial']","{'avatar': 'https://dummyimage.com/737x336', 'bio': '这里所以当前帮助时候下载处理.政府个人拥有问题管理新闻管理.', 'website': 'https://gc.cn/'}"
989541,chaomeng,huangmin@example.net,18523183861,31,1961-09-22,青海省建华市城东廖街Y座 952696,南康传媒有限公司,系统集成工程师,546,True,2024-08-08T03:41:19,2026-02-02T02:04:00,"['vip', 'trial', 'new']","{'avatar': 'https://placekitten.com/804/394', 'bio': '游戏有关深圳注册大家文件.', 'website': 'http://huangtian.cn/'}"
912055,zhouyong,qiang36@example.net,13736608592,27,1958-02-16,广西壮族自治区台北市朝阳江街Q座 990426,万迅电脑信息有限公司,文案/策划,451,False,2025-06-29T12:24:58,2026-01-25T18:49:41,"['vip', 'new', 'trial']","{'avatar': 'https://placekitten.com/755/645', 'bio': '但是浏览详细工程希望事情电话来自.', 'website': 'http://www.gaoluo.cn/'}"
254305,axiao,dongxiuying@example.org,15119100582,30,1983-07-19,湖南省坤市南湖石路y座 560345,东方峻景网络有限公司,施工开料工,357,True,2021-10-16T12:34:30,2026-02-05T00:20:35,"['trial', 'vip', 'premium']","{'avatar': 'https://placekitten.com/414/740', 'bio': '中文必须阅读经济应用之后.空间最新情况解决全部一样文件.', 'website': 'https://www.gu.net/'}"
746018,tao65,vtao@example.org,15075897454,40,2002-11-14,江苏省梅市牧野毛街H座 481194,双敏电子传媒有限公司,家电维修,468,False,2025-08-10T10:01:41,2026-01-17T04:10:17,[],"{'avatar': 'https://dummyimage.com/387x480', 'bio': '网站可能拥有男人具有深圳应该这么.登录时候准备以下还有.', 'website': 'http://www.cheng.cn/'}"
264333,lli,yuanli@example.net,15638584328,67,1991-06-16,安徽省西安县淄川徐路T座 777474,昊嘉信息有限公司,健身顾问/教练,379,False,2023-12-21T17:12:47,2026-01-27T16:17:35,"['premium', 'vip']","{'avatar': 'https://placekitten.com/197/532', 'bio': '开始他的能力个人产品.她的有些商品当然为什论坛研究来源.', 'website': 'http://lei.net/'}"
976940,gang02,pinghou@example.net,18634666275,35,1968-05-22,重庆市军县清河姜街i座 977231,襄樊地球村科技有限公司,拍卖/担保/典当业务,413,False,2021-05-05T10:21:20,2026-01-18T03:02:42,"['trial', 'premium']","{'avatar': 'https://picsum.photos/115/469', 'bio': '项目查看学生发现.', 'website': 'http://www.peng.net/'}"
762564,chengang,taofu@example.com,13634577544,34,1968-07-19,江苏省慧市友好哈尔滨路D座 909486,太极科技有限公司,音效师,442,False,2024-04-04T06:54:27,2026-01-14T13:06:03,"['banned', 'vip']","{'avatar': 'https://picsum.photos/722/499', 'bio': '汽车出现应该而且两个详细系列市场.浏览生产关于精华问题以及.', 'website': 'https://uw.cn/'}"
592912,okong,xiulanshi@example.com,13477663052,42,1971-04-19,澳门特别行政区杰市锡山台北街g座 700989,万迅电脑科技有限公司,高级业务跟单,717,True,2023-10-04T11:15:30,2026-01-25T11:06:31,"['vip', 'premium']","{'avatar': 'https://placekitten.com/188/943', 'bio': '公司开发以上积分正在.', 'website': 'http://www.qin.cn/'}"
428033,jing47,mshi@example.net,18023432132,40,1984-03-12,内蒙古自治区上海县清河潜江街y座 619235,新宇龙信息网络有限公司,电子技术研发工程师,346,True,2024-08-29T22:38:50,2026-01-13T22:09:49,[],"{'avatar': 'https://placekitten.com/618/264', 'bio': '我的最新电脑这里国际.', 'website': 'https://chaona.cn/'}"
531831,pingxu,lei72@example.net,15093420799,52,1975-05-08,重庆市秀珍县怀柔沈阳街V座 884874,菊风公司信息有限公司,旋压工,405,False,2026-01-31T09:56:01,2026-01-26T17:39:47,[],"{'avatar': 'https://dummyimage.com/749x469', 'bio': '实现有关都是国内.', 'website': 'https://weiqiang.cn/'}"
851865,na34,leilin@example.net,14715501961,40,1958-02-22,宁夏回族自治区兰州县牧野兴安盟路A座 257028,浦华众城信息有限公司,集装箱业务,463,False,2026-01-11T00:56:00,2026-02-03T12:50:33,[],"{'avatar': 'https://placekitten.com/502/295', 'bio': '汽车方式问题开发喜欢.', 'website': 'http://sunzheng.cn/'}"
176305,ylei,duanjun@example.com,15791414243,39,2002-01-07,湖南省北京市大兴六盘水路W座 923214,趋势信息有限公司,化妆师,586,False,2025-05-10T23:34:41,2026-01-30T09:28:38,['premium'],"{'avatar': 'https://placekitten.com/541/516', 'bio': '设备成功文章作者最后.中国成为品牌用户来自一个市场增加.', 'website': 'http://fengma.cn/'}"
400634,xiangtao,zhongguiying@example.net,13465913809,44,2007-11-16,安徽省北镇县孝南惠州街w座 927456,凌云传媒有限公司,售前/售后技术支持经理,789,True,2022-07-03T04:45:34,2026-01-08T18:10:21,[],"{'avatar': 'https://picsum.photos/10/758', 'bio': '地方一次表示如果可能经验处理网站.', 'website': 'https://wei.cn/'}"
727045,jing59,jlin@example.net,18531242729,32,1979-12-24,海南省哈尔滨县西夏黄街r座 195147,维旺明科技有限公司,储备经理人,629,False,2021-06-15T08:47:53,2026-01-10T03:50:40,"['new', 'premium']","{'avatar': 'https://dummyimage.com/372x409', 'bio': '等级起来法律本站相关.', 'website': 'http://www.songshi.net/'}"
535964,lifu,xkong@example.org,15328390155,57,2002-10-16,福建省利市南溪重庆街Z座 394692,浙大万朋传媒有限公司,公关主管,712,False,2025-04-13T23:43:56,2026-01-18T12:40:42,['vip'],"{'avatar': 'https://picsum.photos/673/295', 'bio': '其中这里查看最后类别.增加本站中国发表.', 'website': 'https://wei.cn/'}"
538865,leilei,xiulansun@example.net,13642275506,46,1974-09-03,青海省嘉禾县兴山成都路q座 835383,和泰信息有限公司,IT-品管、技术支持及其它,418,False,2022-04-25T20:01:57,2026-01-26T22:06:27,['vip'],"{'avatar': 'https://dummyimage.com/192x19', 'bio': '进行一直项目资源或者.', 'website': 'https://www.juan.cn/'}"
705575,mlong,tianwei@example.org,15153617101,56,1968-01-14,新疆维吾尔自治区雪县东丽李路u座 263724,万迅电脑科技有限公司,质量管理/测试经理(QA/QC经理),773,False,2022-04-09T12:51:48,2026-02-01T18:34:47,['trial'],"{'avatar': 'https://placekitten.com/1009/71', 'bio': '欢迎这么这种不要浏览到了然后.', 'website': 'https://www.cao.cn/'}"
520086,chengping,qye@example.org,18522236107,31,1974-06-07,河北省婷婷市高坪杨路m座 744901,快讯信息有限公司,生物工程/生物制药,842,True,2025-10-04T14:20:23,2026-01-09T14:25:27,['trial'],"{'avatar': 'https://picsum.photos/268/651', 'bio': '生产积分还是结果部门朋友包括所以.', 'website': 'http://www.xiongsong.org/'}"
978517,mwu,jiexu@example.org,13583315512,57,1996-09-30,四川省哈尔滨市清河刘街U座 227343,迪摩科技有限公司,手机软件开发工程师,436,True,2025-10-17T02:32:48,2026-01-26T22:32:23,"['trial', 'premium']","{'avatar': 'https://picsum.photos/142/761', 'bio': '有关相关注册.', 'website': 'http://www.tr.cn/'}"
601881,gang71,kpeng@example.net,13131984661,64,2005-10-26,贵州省雪市静安曾街r座 997192,东方峻景网络有限公司,媒介主管,740,True,2025-10-21T20:43:57,2026-01-13T01:41:06,"['premium', 'new', 'new']","{'avatar': 'https://picsum.photos/272/29', 'bio': '成为如果软件如何喜欢游戏.', 'website': 'http://ir.org/'}"
102716,rqin,qiaoxiulan@example.org,14586706799,60,1982-10-07,天津市杨市海港呼街r座 220362,雨林木风计算机信息有限公司,清洁工,576,True,2022-01-23T07:21:52,2026-01-09T14:47:49,"['banned', 'premium']","{'avatar': 'https://placekitten.com/877/759', 'bio': '的人也是喜欢联系世界现在这些.', 'website': 'http://xiuyingshao.cn/'}"
857578,vcai,wtang@example.org,18250504206,30,1965-08-08,山东省秀梅县秀英朱街b座 167554,新宇龙信息网络有限公司,嵌入式软件开发(Linux/单片机/PLC/DSP…),707,False,2023-10-09T00:55:57,2026-01-22T20:21:38,"['vip', 'vip']","{'avatar': 'https://placekitten.com/18/65', 'bio': '只要电影而且目前发表所以.', 'website': 'https://76.cn/'}"
435387,jie25,maqiang@example.org,13085704754,19,1998-03-18,宁夏回族自治区艳县滨城豆路X座 321644,戴硕电子信息有限公司,销售行政专员,323,False,2022-03-19T14:00:18,2026-01-26T10:41:33,"['new', 'trial']","{'avatar': 'https://picsum.photos/467/980', 'bio': '那么管理最后名称规定最新是一.点击因此基本为什希望一种历史.', 'website': 'http://www.at.net/'}"
390155,yuanyan,lcao@example.org,13318587904,63,1986-05-13,北京市汕尾县清浦海门路Z座 301625,开发区世创科技有限公司,光源与照明工程,731,False,2024-06-26T14:02:54,2026-01-25T02:52:12,['premium'],"{'avatar': 'https://dummyimage.com/14x447', 'bio': '新闻责任使用选择继续一直销售.国际一切广告继续环境.', 'website': 'http://guiyingwen.cn/'}"
160249,renfang,pengxiulan@example.org,15072547676,67,2008-01-06,湖北省哈尔滨县魏都王街l座 504493,方正科技信息有限公司,技术支持/维护工程师,780,True,2021-06-19T13:55:44,2026-01-25T23:14:41,['trial'],"{'avatar': 'https://placekitten.com/767/423', 'bio': '科技学生游戏发布最后之后.', 'website': 'https://uu.cn/'}"
675421,mingding,juan15@example.com,15671265789,66,1995-11-24,黑龙江省六安县花溪台北街Y座 879415,数字100网络有限公司,生产文员,411,False,2024-04-22T01:12:11,2026-01-07T23:52:50,"['trial', 'banned']","{'avatar': 'https://dummyimage.com/528x650', 'bio': '管理方式点击实现.', 'website': 'https://qiangjun.net/'}"
277147,hshao,uma@example.org,15937432604,48,1962-10-10,香港特别行政区郑州县永川汕尾街s座 806595,东方峻景网络有限公司,摄影师/摄像师,573,True,2021-10-06T02:03:52,2026-01-16T13:25:28,[],"{'avatar': 'https://placekitten.com/936/822', 'bio': '深圳状态选择汽车经验企业.', 'website': 'https://xiuying.cn/'}"
731672,pengxiuying,pengjing@example.net,13129692849,54,1955-05-05,上海市平县大兴郑州路m座 919284,毕博诚科技有限公司,产品总监,701,False,2024-06-28T08:46:44,2026-02-05T17:27:41,"['premium', 'new']","{'avatar': 'https://placekitten.com/569/561', 'bio': '来源正在其中大学.', 'website': 'https://www.73.cn/'}"
955172,guiyingxiang,yongduan@example.net,15307653536,66,1962-09-13,江苏省飞县友好台北路u座 542285,飞利信网络有限公司,服装/纺织/皮革跟单,574,False,2025-05-29T20:15:54,2026-01-27T09:47:03,[],"{'avatar': 'https://dummyimage.com/918x377', 'bio': '不会希望时候完全只有不能合作.首页都是有限如果.', 'website': 'http://www.weicao.cn/'}"
959887,taodai,nazheng@example.com,15106234450,58,1984-06-03,广东省小红市沙市王路a座 190837,飞利信传媒有限公司,月嫂,317,False,2023-04-04T18:15:49,2026-01-27T00:35:47,"['banned', 'vip']","{'avatar': 'https://dummyimage.com/974x405', 'bio': '应该联系发表专业.', 'website': 'http://www.14.cn/'}"
934937,gongchao,wshi@example.com,13243859327,54,1988-06-21,江苏省秀珍县锡山郑街y座 354396,艾提科信网络有限公司,技术研发工程师,336,True,2024-03-03T06:39:08,2026-01-09T22:45:21,"['banned', 'trial', 'premium']","{'avatar': 'https://placekitten.com/915/67', 'bio': '为什密码法律操作名称以下都是.用户时候系列只有进入深圳.', 'website': 'http://namin.cn/'}"
464056,nagu,tanjie@example.com,13408991948,49,1974-07-20,北京市汕尾县清城太原街G座 321344,晖来计算机网络有限公司,半导体技术,347,False,2024-11-14T21:30:16,2026-01-22T14:36:23,['banned'],"{'avatar': 'https://picsum.photos/769/327', 'bio': '经验可是因此由于.产品密码因此如果企业.', 'website': 'http://www.31.net/'}"
108094,qinping,akong@example.com,18180218267,50,1968-05-05,云南省沈阳县怀柔辽阳路k座 175245,国讯信息有限公司,活动执行,809,False,2023-06-08T06:46:47,2026-02-02T20:19:26,['banned'],"{'avatar': 'https://placekitten.com/184/721', 'bio': '说明地址部分次数无法进入.', 'website': 'http://www.long.cn/'}"
962262,eli,xiuyingyang@example.org,18266754570,61,1970-01-09,江西省玲市滨城谭路p座 720873,鑫博腾飞网络有限公司,销售总监,458,False,2024-11-06T00:59:46,2026-01-17T00:09:17,"['new', 'trial']","{'avatar': 'https://placekitten.com/797/93', 'bio': '必须活动市场以后这是发生.', 'website': 'https://www.lishao.cn/'}"
951190,ping14,rmo@example.net,18804177804,35,1968-12-23,贵州省海门县淄川王路V座 519109,晖来计算机信息有限公司,机场代表,521,False,2025-07-10T07:14:19,2026-01-30T22:27:59,['premium'],"{'avatar': 'https://dummyimage.com/718x429', 'bio': '中文网络看到服务开始.影响国际社会这种.', 'website': 'https://www.wei.cn/'}"
445837,daixiulan,pingdeng@example.net,15851533762,41,2002-03-31,西藏自治区峰县南长李街b座 420513,立信电子信息有限公司,宴会管理,485,True,2025-12-02T16:35:26,2026-01-12T00:20:28,"['banned', 'trial']","{'avatar': 'https://picsum.photos/982/512', 'bio': '业务威望能够两个为什最大全国.公司来自情况当前一下国内内容.', 'website': 'http://minfang.cn/'}"
221444,jun46,xiena@example.com,14556126095,33,1989-09-02,青海省齐齐哈尔市大东商路F座 866928,时刻传媒有限公司,飞行器设计与制造,415,True,2024-03-30T09:05:26,2026-01-16T03:02:13,"['premium', 'trial', 'premium']","{'avatar': 'https://dummyimage.com/652x691', 'bio': '怎么设备孩子主题.', 'website': 'https://www.xiuying.cn/'}"
881321,dshao,na06@example.com,15189862382,26,1971-07-14,广西壮族自治区荆门市普陀罗路J座 390321,数字100网络有限公司,保险产品开发/项目策划,328,True,2023-10-24T11:13:19,2026-01-15T11:51:30,"['new', 'vip', 'premium']","{'avatar': 'https://placekitten.com/799/761', 'bio': '中国但是等级图片地址其中.人民一点进入一般.', 'website': 'https://rr.cn/'}"
298108,fanghuang,li40@example.org,15809822115,57,1966-02-13,贵州省辉县高坪兴安盟街w座 645989,艾提科信信息有限公司,铣工,447,True,2025-05-28T11:44:42,2026-01-21T19:36:19,"['banned', 'new']","{'avatar': 'https://dummyimage.com/52x646', 'bio': '个人觉得非常控制什么觉得两个在线.', 'website': 'http://zouma.com/'}"
733517,mzhang,junzeng@example.com,18276141914,31,1962-10-25,澳门特别行政区杰市沙湾南京街P座 937994,惠派国际公司传媒有限公司,采购经理,798,True,2023-05-08T03:57:04,2026-02-04T19:54:02,"['banned', 'banned', 'premium']","{'avatar': 'https://picsum.photos/577/341', 'bio': '最大希望帖子文件地方认为.', 'website': 'https://www.lixiulan.cn/'}"
737799,zhaotao,hdong@example.org,18819055153,55,1992-09-29,黑龙江省银川市平山济南街i座 156389,黄石金承科技有限公司,饲养员,539,True,2026-02-04T16:54:56,2026-01-09T18:34:55,['vip'],"{'avatar': 'https://placekitten.com/170/741', 'bio': '系列还是关系觉得拥有企业回复.', 'website': 'https://junlin.cn/'}"
233377,yong88,ming76@example.org,18535564839,57,1991-05-26,广西壮族自治区丹丹县西峰昆明路d座 179798,恒聪百汇网络有限公司,网站运营专员,537,False,2023-10-02T23:31:12,2026-01-26T02:17:09,"['vip', 'new']","{'avatar': 'https://dummyimage.com/899x699', 'bio': '参加得到应该空间汽车可以一种.提高当前是否这是.', 'website': 'https://www.ey.net/'}"
478691,ping01,yexiuying@example.com,13479560953,38,1982-02-23,云南省玉梅县门头沟侯街D座 951793,同兴万点信息有限公司,供应商开发,431,True,2025-04-08T23:35:27,2026-01-30T13:05:16,"['banned', 'premium', 'banned']","{'avatar': 'https://placekitten.com/386/725', 'bio': '帖子产品为了社区规定不过专业.', 'website': 'http://39.cn/'}"
261415,taoyang,jinli@example.com,15595127711,53,1965-07-23,湖北省北镇县清河关岭路N座 401884,恩悌信息有限公司,数据库工程师/管理员,826,False,2021-03-21T08:01:36,2026-01-17T23:12:08,[],"{'avatar': 'https://picsum.photos/384/1001', 'bio': '得到根据发布谢谢不同.网络质量新闻还有.', 'website': 'https://lei.cn/'}"
765238,tyao,xiulanwang@example.com,18698451836,45,1957-08-21,河南省敏县锡山乌鲁木齐路d座 910345,同兴万点科技有限公司,图书管理员/资料管理员,389,False,2023-11-18T07:27:35,2026-01-20T07:30:11,"['vip', 'banned', 'vip']","{'avatar': 'https://dummyimage.com/510x547', 'bio': '作者浏览最后状态.不会完全首页设计个人他们.', 'website': 'https://ww.cn/'}"
777563,laichao,yanjie@example.com,13506177458,26,1961-08-17,辽宁省佛山县清河李街F座 704204,网新恒天信息有限公司,美容保健,850,True,2023-11-23T15:25:38,2026-02-05T13:30:19,"['new', 'new', 'banned']","{'avatar': 'https://picsum.photos/971/308', 'bio': '文章文件空间发现查看过程.发现最新只有.', 'website': 'http://www.jingcheng.cn/'}"
761176,xiameng,qiang23@example.com,14526019138,56,1980-05-20,天津市贵阳县江北李路p座 276464,泰麒麟信息有限公司,网站维护工程师,403,False,2024-01-15T06:55:40,2026-01-09T02:03:21,"['new', 'new', 'banned']","{'avatar': 'https://picsum.photos/658/680', 'bio': '精华欢迎注册中文学校虽然提供.', 'website': 'http://www.xia.cn/'}"
329337,yang94,szhong@example.com,15568678579,51,1966-08-15,黑龙江省淑英市长寿武汉路U座 474377,信诚致远网络有限公司,审计专员/助理,472,False,2023-05-24T07:00:21,2026-01-26T17:20:39,"['new', 'premium']","{'avatar': 'https://placekitten.com/797/421', 'bio': '需要生产最后包括各种直接完全.', 'website': 'http://www.liangdu.cn/'}"
860802,xia73,qiaoming@example.net,13334142665,20,1986-10-06,辽宁省太原市怀柔香港路a座 666255,鑫博腾飞信息有限公司,管道/暖通,670,True,2024-08-07T06:39:17,2026-01-12T19:20:42,"['vip', 'new', 'premium']","{'avatar': 'https://dummyimage.com/903x967', 'bio': '可能个人加入喜欢.', 'website': 'https://www.laizhou.net/'}"
935436,qinlei,guiyingwang@example.com,18878621568,51,1956-06-07,青海省兴安盟县大东太原路T座 518014,双敏电子网络有限公司,其他,331,True,2023-05-29T12:25:21,2026-01-10T19:34:05,"['premium', 'vip']","{'avatar': 'https://dummyimage.com/292x844', 'bio': '位置所有生活其他只要.', 'website': 'http://xiuyingxiulan.cn/'}"
300889,fangmin,lding@example.org,13923280989,61,1976-12-06,吉林省佛山市牧野罗街A座 374408,联通时科科技有限公司,产品/品牌专员,519,True,2023-12-19T02:03:35,2026-01-24T01:28:16,"['banned', 'premium', 'trial']","{'avatar': 'https://picsum.photos/133/0', 'bio': '朋友时间人员时候记者.', 'website': 'https://69.cn/'}"
932293,kongjie,hanjuan@example.com,18166135258,69,2005-04-19,西藏自治区海门市大东梧州路g座 368496,创汇信息有限公司,网站架构设计师,724,False,2025-07-19T19:46:51,2026-02-02T08:11:06,"['trial', 'premium']","{'avatar': 'https://placekitten.com/974/22', 'bio': '开发文化这是解决.直接这种这些处理准备以后开发一次.', 'website': 'http://www.lv.cn/'}"
283464,min25,yaojuan@example.net,13936928197,35,1984-08-09,广东省兰英市萧山李街u座 172126,飞利信网络有限公司,销售助理,762,False,2025-06-06T11:41:17,2026-01-21T21:41:48,[],"{'avatar': 'https://picsum.photos/776/501', 'bio': '喜欢由于这些工作.只是主要有关感觉感觉提供不要更多.', 'website': 'https://www.jingcui.com/'}"
447376,kangwei,lxiong@example.org,15386209605,66,1987-08-23,湖南省合山市东丽宁德路H座 811778,诺依曼软件网络有限公司,阿拉伯语翻译,727,False,2024-06-02T15:55:56,2026-01-18T22:16:16,"['banned', 'vip']","{'avatar': 'https://placekitten.com/608/624', 'bio': '增加客户可能都是运行还有可能.', 'website': 'https://au.cn/'}"
885485,qfeng,ehuang@example.com,13134351641,39,1983-01-13,云南省红市南溪刘街B座 303699,华成育卓信息有限公司,汽车销售与服务,359,False,2026-01-21T00:23:54,2026-01-26T09:16:45,[],"{'avatar': 'https://placekitten.com/874/631', 'bio': '影响重要直接.不会这个只有的是研究.', 'website': 'http://gaocai.cn/'}"
