user_id,username,email,phone,age,birthday,address,company,job,credit_score,is_active,registered_at,last_login,tags,profile
726923,jwan,xiulancui@example.com,13406945913,30,1982-09-20,西藏自治区郑州县白云高街i座 928735,华成育卓信息有限公司,美容店长,677,True,2021-05-13T01:53:30,2026-01-21T03:21:01,[],"{'avatar': 'https://placekitten.com/92/265', 'bio': '然后发表安全国内.', 'website': 'https://liaogong.cn/'}"
348303,fye,wenjing@example.com,13762261781,51,1959-01-07,内蒙古自治区莹市静安孙街m座 815273,盟新科技有限公司,药品市场推广经理,786,False,2024-10-17T19:21:15,2026-02-01T10:07:35,"['vip', 'trial']","{'avatar': 'https://picsum.photos/501/555', 'bio': '之后不能学习状态喜欢.', 'website': 'http://www.08.cn/'}"
152882,jing14,ecao@example.com,13013274165,69,1996-09-30,香港特别行政区玉华市华龙马街m座 315632,开发区世创科技有限公司,西餐厨师,461,True,2024-02-26T15:09:36,2026-01-28T06:44:01,"['premium', 'vip']","{'avatar': 'https://dummyimage.com/378x19', 'bio': '然后作者这种广告.认为组织设计一般我们客户推荐.', 'website': 'https://www.guiyinggang.cn/'}"
567832,uma,taoqin@example.org,15594121550,27,2005-01-21,山东省凤兰市静安徐街i座 523751,精芯网络有限公司,牙科医生,696,False,2026-01-23T17:33:53,2026-02-04T01:01:02,"['trial', 'banned', 'new']","{'avatar': 'https://placekitten.com/774/68', 'bio': '需要威望如何这种决定.北京类别帖子不同一个部门更多.', 'website': 'https://ding.cn/'}"
576352,yong29,xiongxia@example.net,13051488849,66,1998-06-14,江苏省辽阳市山亭黄路Q座 608964,佳禾科技有限公司,维修经理/主管,421,False,2022-12-28T18:27:44,2026-01-08T22:53:57,['premium'],"{'avatar': 'https://placekitten.com/433/921', 'bio': '程序怎么不是只要企业还有起来操作.欢迎经济怎么制作文章用户.', 'website': 'http://xiaqiao.cn/'}"
224348,jiehuang,jingang@example.com,13622287874,42,1994-07-25,吉林省海门市怀柔刘路X座 383189,诺依曼软件网络有限公司,促销经理,472,False,2021-09-20T03:37:49,2026-01-17T13:30:08,"['banned', 'premium']","{'avatar': 'https://placekitten.com/232/1020', 'bio': '登录支持专业威望留言可以工作.产品不要不是资料一般.', 'website': 'http://ren.cn/'}"
738015,yong31,xiulan21@example.org,13694782249,23,1997-04-03,山西省丹市清城六盘水街c座 120195,浦华众城网络有限公司,技术支持/维护工程师,650,False,2024-12-03T21:50:54,2026-02-03T03:40:01,"['vip', 'vip', 'trial']","{'avatar': 'https://placekitten.com/961/91', 'bio': '价格上海城市只要中文.', 'website': 'http://qiangwen.cn/'}"
509429,xiulanyin,lhu@example.org,18617834205,26,1982-07-24,海南省宁县华龙天津街K座 152472,四通传媒有限公司,拍卖/担保/典当业务,559,False,2021-02-22T16:05:24,2026-01-12T11:39:47,"['banned', 'new']","{'avatar': 'https://picsum.photos/767/740', 'bio': '登录价格系统语言本站.', 'website': 'http://www.uy.net/'}"
956171,shaoxiulan,juan52@example.net,18033132295,67,1990-03-12,台湾省乌鲁木齐县南湖张路D座 552706,创联世纪信息有限公司,投诉专员,357,False,2021-10-04T12:18:04,2026-01-27T08:25:57,[],"{'avatar': 'https://placekitten.com/577/543', 'bio': '社区查看分析不断电影.', 'website': 'https://jing.cn/'}"
661723,li94,pingyuan@example.net,13618157608,62,1981-08-04,香港特别行政区辉县南溪马鞍山街s座 169372,华泰通安科技有限公司,驯兽师/助理驯兽师,850,False,2024-01-21T17:18:13,2026-01-26T05:18:32,['banned'],"{'avatar': 'https://picsum.photos/618/1015', 'bio': '一次有些一次男人发表人员.', 'website': 'http://pinglai.cn/'}"
389759,bfeng,leixu@example.com,13832187425,36,2005-11-17,湖北省娜市锡山金路P座 460994,时空盒数字网络有限公司,订单处理员,620,True,2023-08-21T13:11:03,2026-01-25T16:53:45,[],"{'avatar': 'https://picsum.photos/705/882', 'bio': '程序推荐不能广告时候行业电脑欢迎.重要表示各种原因继续.', 'website': 'https://www.zv.cn/'}"
292362,npan,chengjuan@example.com,13915757731,62,1959-05-24,吉林省建军市浔阳合肥路X座 339589,开发区世创信息有限公司,数控操机,448,True,2025-02-04T13:06:55,2026-01-23T20:27:47,[],"{'avatar': 'https://picsum.photos/154/662', 'bio': '自己一个科技方式一次作为.空间其中应该一定中国.', 'website': 'https://www.il.cn/'}"
355425,emeng,nwen@example.org,15942805428,26,1989-05-18,台湾省北镇县梁平齐齐哈尔街G座 240291,快讯信息有限公司,维修经理/主管,466,False,2022-06-14T01:34:02,2026-01-16T22:36:46,"['trial', 'banned', 'vip']","{'avatar': 'https://dummyimage.com/800x415', 'bio': '以后结果成为实现决定.广告全国电脑手机.', 'website': 'https://tanbai.cn/'}"
796743,jie79,kangjie@example.com,13493731562,30,1957-09-02,福建省健县大东农路x座 144919,思优传媒有限公司,休闲娱乐,584,True,2024-03-18T14:53:10,2026-01-06T15:05:49,"['premium', 'new']","{'avatar': 'https://dummyimage.com/312x884', 'bio': '北京不是一下到了全国希望关于.', 'website': 'https://www.jiahe.cn/'}"
791504,qiang44,jing86@example.org,13654199882,36,1967-03-19,甘肃省北京市龙潭宁德路g座 885008,联通时科传媒有限公司,高级管理,648,True,2024-12-02T20:04:22,2026-02-03T02:11:29,[],"{'avatar': 'https://picsum.photos/943/524', 'bio': '教育简介应用不是工作情况之后浏览.', 'website': 'https://www.82.cn/'}"
853574,najin,ming42@example.com,18126779198,37,1982-05-10,辽宁省汕尾县兴山大冶街p座 442174,七喜网络有限公司,其他,368,False,2025-09-14T01:48:24,2026-01-28T02:43:39,"['banned', 'vip', 'trial']","{'avatar': 'https://dummyimage.com/428x50', 'bio': '任何类别感觉因此.发布等级部门来自.', 'website': 'https://www.ren.net/'}"
279061,li87,jfu@example.org,15632461249,34,1957-10-01,黑龙江省莹市沈北新吴路C座 650795,双敏电子信息有限公司,前台接待/总机/接待生,592,True,2023-11-26T13:00:04,2026-01-26T19:18:59,['vip'],"{'avatar': 'https://placekitten.com/572/19', 'bio': '拥有那些的是一起主要技术.', 'website': 'https://xiaojin.com/'}"
793953,xzeng,rhu@example.net,18554549845,37,1984-12-26,河南省秀珍县静安哈尔滨路h座 558209,维旺明信息有限公司,房地产投资分析,673,True,2025-11-01T07:39:42,2026-01-29T13:18:13,[],"{'avatar': 'https://dummyimage.com/253x402', 'bio': '最大非常空间类型.因为名称表示.', 'website': 'https://jiewei.cn/'}"
521755,xiuying71,li09@example.com,13633686546,50,1967-04-02,上海市拉萨县双滦通辽街E座 286895,明腾网络有限公司,游戏策划师,739,False,2023-01-09T01:29:09,2026-01-07T22:00:42,"['new', 'vip', 'premium']","{'avatar': 'https://picsum.photos/315/157', 'bio': '地方科技怎么她的事情希望社区来自.', 'website': 'https://www.yang.cn/'}"
605274,yantian,leijin@example.com,13073068230,33,1997-05-10,云南省巢湖县涪城淮安路F座 627162,浙大万朋信息有限公司,印染工,802,False,2022-09-14T17:36:10,2026-01-06T15:33:43,[],"{'avatar': 'https://picsum.photos/490/198', 'bio': '回复人民地方看到组织.希望有限还有或者.', 'website': 'https://litan.cn/'}"
827204,leina,minwei@example.net,18282225895,47,1992-05-26,广西壮族自治区齐齐哈尔市崇文澳门街z座 975525,济南亿次元网络有限公司,木工,447,True,2022-08-22T15:21:27,2026-01-09T18:43:30,[],"{'avatar': 'https://dummyimage.com/960x103', 'bio': '最大她的安全更新准备非常.', 'website': 'http://ming.cn/'}"
438884,taochao,shijun@example.org,13449410568,42,1996-08-13,广东省西宁县淄川杭州街D座 854622,良诺传媒有限公司,市场/营销,529,True,2021-12-13T02:01:34,2026-01-12T18:27:06,"['banned', 'premium']","{'avatar': 'https://placekitten.com/824/148', 'bio': '当前喜欢首页那些下载大学有限科技.地址文件全部所以说明个人标题.', 'website': 'https://57.cn/'}"
231497,mduan,tao66@example.net,15500356739,37,2004-09-19,湖南省梧州县合川宁路V座 229989,巨奥网络有限公司,宾客服务经理,483,False,2022-12-21T10:24:48,2026-02-01T21:49:22,"['vip', 'trial', 'vip']","{'avatar': 'https://placekitten.com/791/300', 'bio': '那个没有来自免费.', 'website': 'https://taoyong.cn/'}"
645169,yinmin,ming88@example.net,15202654708,51,1960-07-01,江苏省浩县华龙郑路y座 924373,天益网络有限公司,系统工程师,558,True,2021-06-22T02:54:20,2026-01-25T00:17:38,"['trial', 'premium']","{'avatar': 'https://picsum.photos/700/506', 'bio': '威望社会完全其实实现商品.一起服务很多投资.', 'website': 'https://www.kx.cn/'}"
846776,xiongming,dengfang@example.net,15230198308,49,1969-09-30,四川省合山县金平何街G座 251155,商软冠联信息有限公司,其他,348,False,2025-04-15T15:49:40,2026-01-22T13:40:01,['vip'],"{'avatar': 'https://dummyimage.com/515x485', 'bio': '文件一个以上.新闻她的那些.', 'website': 'https://www.xialong.cn/'}"
160366,qiangmeng,otian@example.org,18526752430,29,1971-01-16,甘肃省武汉县白云潮州街p座 845374,天开网络有限公司,培训生,433,True,2025-09-12T18:50:14,2026-01-11T11:55:36,"['banned', 'banned']","{'avatar': 'https://dummyimage.com/863x532', 'bio': '客户怎么控制社会也是那个谢谢.', 'website': 'http://50.cn/'}"
130170,jfan,duxiulan@example.org,18830470868,28,1971-12-31,吉林省琳市南湖合肥街M座 672613,浙大万朋科技有限公司,吊车司机,485,False,2024-02-21T07:27:19,2026-01-30T19:01:46,"['banned', 'banned', 'premium']","{'avatar': 'https://dummyimage.com/682x345', 'bio': '帖子影响电子准备全部.大学事情规定应该之间社会.', 'website': 'http://www.yang.cn/'}"
671942,wcao,hanxiulan@example.net,15393450090,60,1971-11-30,甘肃省呼和浩特县清河重庆街z座 363864,四通信息有限公司,其他,550,True,2022-03-23T18:21:39,2026-01-07T20:41:17,"['new', 'vip']","{'avatar': 'https://picsum.photos/39/400', 'bio': '质量地方朋友这种我们觉得部门.', 'website': 'http://minmin.cn/'}"
420181,na25,lgong@example.com,13096882413,19,1979-10-02,云南省淑兰市怀柔六盘水街q座 858212,兰金电子传媒有限公司,客服经理,594,False,2024-09-17T19:51:39,2026-01-12T10:24:12,['banned'],"{'avatar': 'https://picsum.photos/423/703', 'bio': '学校关于以上游戏主要谢谢.', 'website': 'https://www.xuliang.com/'}"
379660,amo,lijia@example.net,13942794374,39,1960-02-10,江西省银川市浔阳南昌路C座 419160,四通网络有限公司,防损员/内保,533,True,2025-12-03T07:35:57,2026-01-17T16:25:52,[],"{'avatar': 'https://dummyimage.com/316x712', 'bio': '推荐中国说明信息不断.日本您的正在男人.', 'website': 'http://www.nawen.cn/'}"
668650,jingdu,yong17@example.com,15075432021,65,1962-09-25,吉林省广州市朝阳周路L座 758635,南康网络有限公司,行长/副行长,827,False,2021-03-16T06:59:23,2026-01-10T16:16:09,[],"{'avatar': 'https://dummyimage.com/971x707', 'bio': '情况日期的是或者开始表示.', 'website': 'http://natian.cn/'}"
468497,gangmao,xia28@example.net,13204012680,36,1955-02-17,云南省南宁市安次广州街h座 978656,富罳网络有限公司,裱胶工,595,True,2025-02-26T11:50:54,2026-02-03T16:13:29,"['banned', 'banned']","{'avatar': 'https://dummyimage.com/454x277', 'bio': '当前这个这个不要问题.等级不过个人阅读次数.', 'website': 'https://www.jie.cn/'}"
435997,huyang,huangmin@example.com,13892319743,26,1959-07-30,湖北省六盘水县吉区武汉路h座 457301,雨林木风计算机传媒有限公司,网店/淘宝客服,596,True,2024-02-04T20:05:14,2026-01-06T01:25:36,"['trial', 'new', 'banned']","{'avatar': 'https://placekitten.com/607/873', 'bio': '生产以后谢谢一个深圳.积分对于如此情况以下电子.', 'website': 'https://www.yan.cn/'}"
452708,wanglei,leimao@example.net,15067578162,28,1979-06-14,四川省勇县秀英潮州街l座 635385,图龙信息传媒有限公司,业务分析专员/助理,324,True,2023-10-08T19:22:17,2026-01-23T18:34:12,['vip'],"{'avatar': 'https://dummyimage.com/715x992', 'bio': '无法重要男人关于.', 'website': 'http://www.dongzeng.cn/'}"
704855,xiaogang,fang64@example.org,15875506732,59,1981-08-03,澳门特别行政区利县大东巢湖路J座 989871,飞海科技科技有限公司,农业技术员,609,True,2024-05-26T04:12:35,2026-01-25T21:44:03,"['trial', 'premium', 'banned']","{'avatar': 'https://picsum.photos/675/559', 'bio': '由于决定网络中心详细社会.', 'website': 'https://xiuying.cn/'}"
516034,ayin,rzhou@example.net,13056678831,61,1964-10-22,新疆维吾尔自治区波县沈北新刘街F座 413512,太极网络有限公司,单证员,791,True,2024-11-17T13:06:17,2026-01-07T11:29:04,[],"{'avatar': 'https://dummyimage.com/386x766', 'bio': '详细出来点击应该一起数据行业正在.一个直接工作世界通过来自解决.', 'website': 'http://ug.org/'}"
814751,xiaping,zhuming@example.org,18616985447,48,1995-08-10,云南省兵县滨城马路b座 380410,商软冠联科技有限公司,保险客户服务/续期管理,353,False,2022-04-14T16:02:13,2026-01-14T10:56:48,"['trial', 'new', 'premium']","{'avatar': 'https://placekitten.com/859/852', 'bio': '音乐各种起来地区.你的图片进入继续.', 'website': 'https://www.ping.cn/'}"
850561,izou,nzhu@example.net,13683596818,19,1982-06-14,江苏省鑫县山亭颜街B座 734769,海创科技有限公司,数据通信工程师,623,False,2024-04-14T17:50:30,2026-01-29T00:16:25,"['new', 'trial']","{'avatar': 'https://picsum.photos/228/995', 'bio': '或者上海来自完全品牌支持安全显示.', 'website': 'https://www.hu.cn/'}"
611515,xiuying35,yangshi@example.com,18573270959,50,1972-05-29,澳门特别行政区西安市高明武汉路o座 234790,飞海科技科技有限公司,网站运营总监,658,False,2024-08-11T04:50:10,2026-01-21T16:48:21,"['banned', 'premium']","{'avatar': 'https://picsum.photos/415/788', 'bio': '密码决定控制状态类别.拥有都是说明部分信息知道很多.', 'website': 'http://mi.com/'}"
126662,xwang,qiang82@example.org,15674629386,37,1956-11-26,台湾省淑华县崇文济南路K座 990032,万迅电脑网络有限公司,美容整形师,743,True,2023-09-01T21:12:54,2026-01-09T15:01:03,[],"{'avatar': 'https://picsum.photos/106/141', 'bio': '一切比较其实因此其他有限.怎么价格一直投资广告出来.', 'website': 'https://yongpan.cn/'}"
410485,na87,vduan@example.com,13814010148,70,1997-10-15,西藏自治区龙县沙湾济南路D座 648400,鑫博腾飞传媒有限公司,监察人员,538,True,2023-01-03T12:08:48,2026-01-17T19:01:55,[],"{'avatar': 'https://picsum.photos/353/288', 'bio': '最新科技文章一点游戏.单位手机正在不要只有.', 'website': 'https://wei.cn/'}"
750857,xiulan83,cxia@example.com,13493881606,23,1988-10-13,天津市齐齐哈尔县新城宁德路s座 653261,七喜科技有限公司,预定部主管,846,False,2025-02-11T09:16:43,2026-02-02T11:31:22,"['vip', 'vip', 'banned']","{'avatar': 'https://dummyimage.com/524x1024', 'bio': '是否是否其中使用点击学习.', 'website': 'https://yg.cn/'}"
561874,yang88,npan@example.org,15902003397,53,2003-06-07,陕西省涛县怀柔李路H座 470960,方正科技信息有限公司,日式厨师,304,True,2023-05-22T14:11:28,2026-01-18T18:31:14,"['vip', 'new']","{'avatar': 'https://dummyimage.com/529x896', 'bio': '之后这里记者.', 'website': 'http://junfang.cn/'}"
604646,min15,wuwei@example.com,15132995810,66,1978-07-09,天津市海燕市花溪海口路v座 567947,七喜科技有限公司,ERP技术开发,620,True,2022-12-24T03:36:29,2026-01-24T00:14:07,['new'],"{'avatar': 'https://placekitten.com/421/297', 'bio': '不断情况用户两个准备提供.', 'website': 'http://www.nali.cn/'}"
219872,xia08,yang08@example.org,13184210761,28,1995-09-05,甘肃省齐齐哈尔县新城六安街A座 173909,鑫博腾飞科技有限公司,售前/售后技术支持工程师,512,True,2022-07-01T13:21:10,2026-01-25T09:44:08,['new'],"{'avatar': 'https://placekitten.com/223/586', 'bio': '今天继续质量根据成为评论.信息新闻广告新闻这么能够一下.', 'website': 'https://jinghan.cn/'}"
169278,gongli,leixiao@example.org,15007616412,52,1996-02-10,台湾省哈尔滨市朝阳谭街Z座 470380,凌颖信息传媒有限公司,镗工,460,False,2021-03-29T20:34:24,2026-02-04T18:28:12,"['vip', 'premium', 'new']","{'avatar': 'https://picsum.photos/513/520', 'bio': '搜索会员资料控制这种关于.电话我的作者完全游戏.', 'website': 'http://jiang.com/'}"
108504,qiuxiuying,lima@example.org,15790929206,37,1985-06-07,江苏省鹏市丰都周街C座 837537,鑫博腾飞科技有限公司,海关事务管理,758,False,2023-01-23T03:04:01,2026-01-13T23:52:40,"['premium', 'new']","{'avatar': 'https://dummyimage.com/625x230', 'bio': '投资是否的人一切大学今天经验.', 'website': 'https://xiuyingqiang.cn/'}"
172609,sdu,xiashao@example.com,14584980260,58,1959-09-21,四川省英县崇文巢湖街O座 930503,华泰通安网络有限公司,注塑工程师/技师,569,False,2022-12-27T11:33:03,2026-01-27T02:50:57,"['new', 'new']","{'avatar': 'https://picsum.photos/383/179', 'bio': '设计他的使用.大家手机音乐日本政府一些.', 'website': 'https://www.ym.org/'}"
241389,yong89,lipan@example.org,18588165130,46,1956-05-21,香港特别行政区英市平山满路Y座 633000,新宇龙信息科技有限公司,医药学术推广,307,False,2025-09-25T03:25:50,2026-01-22T19:29:54,"['vip', 'new']","{'avatar': 'https://picsum.photos/582/645', 'bio': '不断开发注意不同这个.', 'website': 'http://www.jy.cn/'}"
849965,xia90,leigu@example.net,14532216899,44,2002-05-14,湖南省琳市东城赵路I座 458406,飞海科技科技有限公司,瑜伽老师,414,False,2025-09-17T19:50:22,2026-01-28T07:00:55,[],"{'avatar': 'https://placekitten.com/121/247', 'bio': '报告文件一次设计解决大家功能.', 'website': 'http://69.net/'}"
331052,shenyong,xueguiying@example.org,15155360535,40,1978-02-21,广东省洁县双滦张路u座 952602,九方信息有限公司,冲压工程师/技师,584,False,2024-06-05T03:54:59,2026-01-15T01:54:39,[],"{'avatar': 'https://dummyimage.com/824x424', 'bio': '决定发表详细管理经验位置这种.到了可以进行出来作为来源登录.', 'website': 'http://bai.cn/'}"
627113,rdeng,xcheng@example.com,15977968495,26,1959-08-03,山东省南宁县吉区涂路r座 503303,联软科技有限公司,情报信息分析人员,725,True,2023-06-15T10:51:50,2026-01-28T16:04:55,[],"{'avatar': 'https://picsum.photos/431/274', 'bio': '根据一种以下参加业务详细还是主题.浏览一起你的相关公司业务同时阅读.', 'website': 'http://www.ph.org/'}"
744501,guiyinggu,xiuying19@example.net,18002702107,53,1960-01-03,上海市石家庄市梁平刘街d座 665087,趋势信息有限公司,采购员,721,False,2024-07-12T08:24:47,2026-01-17T00:21:30,"['trial', 'new', 'new']","{'avatar': 'https://picsum.photos/175/180', 'bio': '国内关于评论出来没有.', 'website': 'https://liu.cn/'}"
608079,guiyingsun,na72@example.net,15694673948,35,1963-03-19,湖北省潮州县西夏崔路E座 590572,良诺传媒有限公司,模具工,531,False,2024-02-19T00:28:48,2026-01-30T00:20:15,[],"{'avatar': 'https://placekitten.com/896/534', 'bio': '方面发现包括生产由于她的.', 'website': 'https://shicao.net/'}"
241355,longwei,rtan@example.org,13645851892,37,1984-08-25,江西省强县静安俞街Y座 392721,天开网络有限公司,导游/旅行顾问,408,False,2024-10-21T22:27:22,2026-01-28T03:58:01,"['new', 'new']","{'avatar': 'https://placekitten.com/218/733', 'bio': '服务价格之后同时是否.以及密码的人两个.', 'website': 'http://www.xiuying.cn/'}"
851144,yang35,qianguiying@example.com,15632084232,63,2007-07-20,上海市成县崇文呼和浩特路A座 429614,济南亿次元科技有限公司,装订工,793,True,2024-12-01T00:32:20,2026-01-24T06:21:34,"['banned', 'vip']","{'avatar': 'https://picsum.photos/16/46', 'bio': '最大网站到了国际不过.到了部分教育.', 'website': 'http://li.cn/'}"
927970,chao55,xuchao@example.com,18803180418,60,1977-07-10,广西壮族自治区平县锡山上海路N座 492141,凌颖信息传媒有限公司,金融产品销售,345,False,2025-11-24T06:16:25,2026-02-04T19:00:47,"['trial', 'banned', 'new']","{'avatar': 'https://placekitten.com/606/282', 'bio': '详细本站其实客户分析可以实现.具有新闻记者服务系列.', 'website': 'https://36.cn/'}"
292860,gaowei,lei07@example.org,18786785115,48,1962-06-27,安徽省宜都县魏都况路v座 100025,精芯网络有限公司,其他,746,True,2022-09-01T10:45:55,2026-01-13T20:13:02,"['vip', 'new', 'new']","{'avatar': 'https://dummyimage.com/21x229', 'bio': '投资那些制作起来.', 'website': 'http://40.cn/'}"
688963,nazhang,lguo@example.net,15920657632,31,1975-10-17,四川省建华市丰都潜江路T座 157251,和泰传媒有限公司,医疗器械销售代表,834,False,2024-10-21T01:07:11,2026-01-24T03:35:33,['vip'],"{'avatar': 'https://placekitten.com/519/924', 'bio': '公司然后等级这里.原因等级结果成为这里之后运行正在.', 'website': 'http://www.yongyao.cn/'}"
483717,zhengjuan,jingqiao@example.org,18588279694,70,1970-12-10,海南省欢县大东张街t座 461074,富罳科技有限公司,信息技术专员,521,True,2024-06-08T21:07:33,2026-01-06T07:15:38,"['trial', 'trial']","{'avatar': 'https://picsum.photos/535/44', 'bio': '他的他的方法系统.', 'website': 'http://www.taogu.cn/'}"
989152,xiulan27,wei10@example.com,15548259016,37,1997-08-08,湖南省淑珍县浔阳太原路Q座 257286,东方峻景科技有限公司,项目主管,744,True,2024-04-03T13:44:25,2026-01-16T17:17:42,[],"{'avatar': 'https://picsum.photos/685/360', 'bio': '品牌服务以后问题信息文章.说明也是人民位置之间.', 'website': 'http://www.jc.cn/'}"
580331,tanqiang,xia58@example.org,13028645776,39,1990-10-24,海南省欢市沙市刘街O座 312820,鸿睿思博传媒有限公司,专科医生,751,False,2023-08-27T09:34:32,2026-01-22T07:13:06,[],"{'avatar': 'https://placekitten.com/48/286', 'bio': '关于推荐生产数据精华发生直接.', 'website': 'https://jia.cn/'}"
990186,zfan,hantao@example.com,13409907229,32,2007-06-30,福建省乌鲁木齐县长寿邓路i座 469564,良诺信息有限公司,房地产项目招投标,376,True,2023-01-17T17:36:00,2026-01-18T15:22:48,"['trial', 'vip', 'new']","{'avatar': 'https://dummyimage.com/356x846', 'bio': '而且美国关系国内.事情联系拥有只是.', 'website': 'http://sulai.com/'}"
794805,tao98,ming78@example.org,13625194775,26,1992-12-20,河南省桂芝县安次宁街H座 227222,开发区世创信息有限公司,网络/在线客服,478,True,2023-04-16T09:59:19,2026-01-23T17:57:53,['banned'],"{'avatar': 'https://placekitten.com/780/984', 'bio': '学校回复全部问题其中能够学校东西.今天品牌她的文章中国.', 'website': 'https://www.13.cn/'}"
103387,gangtan,junmo@example.org,13057647088,52,2000-08-18,山西省沈阳市高港合山路P座 199451,凌颖信息网络有限公司,其他,714,True,2025-07-21T10:28:57,2026-02-01T06:11:06,[],"{'avatar': 'https://picsum.photos/252/658', 'bio': '教育发现知道选择.', 'website': 'http://tian.cn/'}"
503185,qiangzhou,yan35@example.net,15859607338,39,2005-01-23,江苏省金凤市吉区张路J座 815414,数字100科技有限公司,汽车项目管理,527,False,2022-07-20T18:37:28,2026-01-16T07:53:06,['vip'],"{'avatar': 'https://dummyimage.com/790x896', 'bio': '发表中心可能东西.', 'website': 'https://fang.cn/'}"
370532,uye,juanhe@example.org,14525400807,52,1968-01-30,四川省香港县普陀长春路F座 601559,毕博诚传媒有限公司,样衣工,425,True,2024-09-23T19:39:27,2026-01-18T22:54:18,[],"{'avatar': 'https://dummyimage.com/672x529', 'bio': '商品事情我的可是表示要求简介.为什特别相关这个记者开发.', 'website': 'http://www.jieliang.cn/'}"
750529,yan23,yongsong@example.org,13374386746,25,1968-09-05,安徽省成都市高坪郑州路b座 409772,合联电子信息有限公司,美甲师,473,True,2025-08-08T05:22:13,2026-02-01T05:48:24,"['banned', 'new', 'new']","{'avatar': 'https://dummyimage.com/730x146', 'bio': '时间这么详细广告.关于在线环境点击组织需要.', 'website': 'https://www.lei.cn/'}"
838131,yangkang,sunxiulan@example.org,15567706875,51,1994-08-22,山西省明市翔安天津路g座 688382,迪摩网络有限公司,培训助理,680,False,2025-09-08T17:47:27,2026-01-06T15:29:21,"['premium', 'premium']","{'avatar': 'https://dummyimage.com/264x800', 'bio': '主题参加一点类别这样回复.', 'website': 'http://www.jn.cn/'}"
