user_id,username,email,phone,age,birthday,address,company,job,credit_score,is_active,registered_at,last_login,tags,profile
428903,qiang96,yanglin@example.net,13671921484,46,1973-01-23,河南省丽市清浦周路r座 477050,同兴万点科技有限公司,生物/制药/医疗器械,615,False,2022-01-18T17:30:40,2026-02-01T22:12:23,[],"{'avatar': 'https://placekitten.com/307/533', 'bio': '各种他的有限日期.名称下载你的这样价格一个.', 'website': 'http://junlei.cn/'}"
288781,juan51,li00@example.net,14792199805,54,1966-04-07,澳门特别行政区建市高港西安路U座 310740,超艺传媒有限公司,停车管理员,631,False,2024-09-04T04:29:23,2026-02-05T05:23:30,"['new', 'vip', 'banned']","{'avatar': 'https://picsum.photos/804/710', 'bio': '原因威望方法方法.', 'website': 'https://yanghan.cn/'}"
500964,fangcheng,fengtao@example.com,15351212568,65,1959-10-19,山西省兰英市房山魏街V座 968842,襄樊地球村网络有限公司,其他,838,False,2022-07-29T23:41:27,2026-02-04T09:49:16,['vip'],"{'avatar': 'https://placekitten.com/30/845', 'bio': '当前其实发展科技.', 'website': 'https://www.wanzeng.cn/'}"
302136,naxiang,xiuying15@example.net,18684457541,64,1980-01-16,山西省宜都市崇文马街s座 222315,恒聪百汇传媒有限公司,奢侈品业务,375,False,2024-05-15T16:06:21,2026-01-25T11:17:28,[],"{'avatar': 'https://picsum.photos/490/660', 'bio': '出现广告帖子项目最后.', 'website': 'http://www.cai.cn/'}"
679772,jiekong,ljiang@example.com,15122916808,21,1974-02-20,浙江省彬市合川深圳街X座 811601,晖来计算机传媒有限公司,出版/发行,629,True,2025-03-15T15:45:10,2026-02-09T19:44:07,"['trial', 'vip', 'premium']","{'avatar': 'https://dummyimage.com/903x521', 'bio': '记者比较积分根据产品阅读.', 'website': 'http://22.cn/'}"
697114,ghou,bkang@example.net,15081774930,29,1955-11-21,安徽省马鞍山市合川杨街R座 971096,通际名联网络有限公司,公务员,512,True,2022-07-25T09:00:23,2026-01-31T16:44:20,"['trial', 'trial']","{'avatar': 'https://placekitten.com/347/667', 'bio': '服务朋友而且.', 'website': 'http://www.kn.net/'}"
941248,xdai,leihe@example.com,13472852408,57,2004-04-18,江苏省南京县高明李路m座 214871,恒聪百汇科技有限公司,饲养员,516,True,2023-05-01T01:24:51,2026-02-02T10:51:38,[],"{'avatar': 'https://placekitten.com/884/979', 'bio': '之后学生她的拥有上海价格.', 'website': 'https://www.xiongshi.cn/'}"
694134,juanchen,wutao@example.com,14552499289,36,1994-08-02,新疆维吾尔自治区凯市秀英邹街k座 731667,明腾信息有限公司,农艺师,611,True,2022-04-13T16:37:03,2026-02-13T16:31:08,"['banned', 'new']","{'avatar': 'https://dummyimage.com/233x967', 'bio': '的人商品首页名称发展情况方面.', 'website': 'https://www.97.cn/'}"
536687,caomin,yangdeng@example.org,13403433698,52,1967-05-12,黑龙江省大冶市平山哈尔滨街T座 457000,商软冠联科技有限公司,环保,451,True,2021-06-20T23:46:02,2026-02-15T10:27:18,['premium'],"{'avatar': 'https://dummyimage.com/83x545', 'bio': '进入程序是否.', 'website': 'http://minna.org/'}"
671540,xia97,fqiu@example.net,13268151301,57,2005-12-12,甘肃省南宁市翔安孙街H座 664131,飞海科技传媒有限公司,客户经理/主管,491,False,2023-08-23T20:03:38,2026-01-26T16:41:09,[],"{'avatar': 'https://picsum.photos/522/144', 'bio': '城市你们国内不会发生影响操作.', 'website': 'http://www.najiang.cn/'}"
107953,weishao,liangyong@example.net,13837787830,38,1992-02-29,陕西省郑州县清河石家庄街K座 115608,四通传媒有限公司,保险产品开发/项目策划,506,False,2024-05-22T06:26:38,2026-01-26T05:10:25,"['premium', 'vip']","{'avatar': 'https://placekitten.com/222/690', 'bio': '标题发生留言无法.到了现在可能知道可能解决也是.', 'website': 'http://qiangyang.cn/'}"
575952,sfan,pinglai@example.org,18958697642,66,1961-01-22,河北省金凤县静安李路m座 725675,富罳网络有限公司,副总经理/副总裁,541,True,2024-11-27T11:41:18,2026-02-08T00:43:42,"['premium', 'new']","{'avatar': 'https://picsum.photos/238/13', 'bio': '这些企业过程还是行业来自地区.有限可能完成一个信息.', 'website': 'https://www.ganghou.cn/'}"
780058,heli,fangjuan@example.net,18653675611,44,1978-09-22,澳门特别行政区杨县翔安石家庄街g座 597802,恩悌网络有限公司,建筑工程师,654,True,2023-03-02T12:56:11,2026-02-12T12:16:22,"['vip', 'trial']","{'avatar': 'https://picsum.photos/604/57', 'bio': '无法学校根据作者评论.一样组织研究.', 'website': 'https://www.76.cn/'}"
125429,baijie,wanxiuying@example.com,13002889482,26,1959-08-23,四川省霞县清浦马街D座 683952,群英信息有限公司,咨询/顾问,656,True,2022-01-03T12:14:24,2026-01-28T07:51:59,"['banned', 'trial']","{'avatar': 'https://picsum.photos/468/9', 'bio': '根据时候评论部门开发正在主题.', 'website': 'https://juanming.cn/'}"
765935,yshi,ganghou@example.net,14562589888,65,1972-04-28,甘肃省佛山市梁平朱路X座 708459,凌云科技有限公司,网络/在线销售,779,False,2023-12-18T17:31:11,2026-01-27T02:05:07,['trial'],"{'avatar': 'https://dummyimage.com/127x424', 'bio': '社会服务精华只有.', 'website': 'https://www.tangzhao.cn/'}"
794298,guiying00,nzhou@example.com,13391245570,45,1967-11-08,新疆维吾尔自治区淑英市吉区邱路b座 378613,新格林耐特信息有限公司,研究生,836,True,2024-09-15T23:14:33,2026-02-08T17:32:04,[],"{'avatar': 'https://dummyimage.com/394x500', 'bio': '北京组织生活能够谢谢标题之间的是.', 'website': 'https://www.mingjie.net/'}"
875361,jinghu,mengxiuying@example.com,13546776029,59,1984-11-25,陕西省关岭县长寿张路j座 697158,群英网络有限公司,银行,788,True,2022-08-08T18:12:42,2026-02-11T04:59:33,"['premium', 'trial']","{'avatar': 'https://dummyimage.com/325x559', 'bio': '地区这个北京音乐国际上海.部门商品美国为了中国学校的人.', 'website': 'https://www.weiguiying.cn/'}"
724366,hanfang,yangguo@example.net,13442902871,54,1994-09-13,宁夏回族自治区楠县魏都潜江路O座 110436,七喜信息有限公司,电路工程师/技术员(模拟/数字),825,False,2022-12-30T16:54:43,2026-01-23T19:55:10,"['trial', 'banned', 'banned']","{'avatar': 'https://placekitten.com/68/201', 'bio': '到了已经回复内容发展可以.', 'website': 'http://www.long.cn/'}"
195391,hyuan,zhangxiuying@example.org,14760598330,19,1995-11-21,辽宁省金凤市沙市沈阳街q座 806299,新格林耐特传媒有限公司,培训策划,460,True,2023-03-15T14:46:39,2026-02-14T18:16:53,"['new', 'trial']","{'avatar': 'https://placekitten.com/829/511', 'bio': '已经拥有登录关于表示.觉得他的历史男人.', 'website': 'http://ming.cn/'}"
515247,chaowang,xia70@example.com,13781222622,47,2002-03-21,黑龙江省大冶县涪城徐街z座 966059,联软网络有限公司,大客户管理,619,False,2023-09-12T18:20:28,2026-02-05T11:11:22,"['banned', 'trial']","{'avatar': 'https://picsum.photos/121/206', 'bio': '经济一般更新具有是否问题学习.服务因此不能最新类别.', 'website': 'http://leicai.cn/'}"
494738,guona,ping86@example.org,13470295583,51,1963-04-02,陕西省桂英市高港兴安盟街A座 987352,立信电子科技有限公司,建筑设计师,697,False,2022-10-05T08:33:05,2026-02-17T01:20:21,['vip'],"{'avatar': 'https://dummyimage.com/85x202', 'bio': '不会客户很多首页.', 'website': 'http://www.yanxiao.cn/'}"
116324,ihe,xiulanhe@example.com,15906506015,31,1972-01-01,江苏省飞县白云杜街d座 149493,明腾网络有限公司,业务跟单经理,478,False,2021-07-17T07:19:35,2026-02-15T04:26:15,"['banned', 'vip', 'vip']","{'avatar': 'https://dummyimage.com/611x26', 'bio': '全部提供评论帖子.', 'website': 'https://zf.cn/'}"
229549,fang91,xiuyingchang@example.net,15567089788,51,1970-01-03,广西壮族自治区桂珍市华龙刘街K座 652351,开发区世创科技有限公司,首席执行官CEO/总裁/总经理,356,False,2023-12-16T21:37:23,2026-01-30T08:49:06,[],"{'avatar': 'https://placekitten.com/838/505', 'bio': '评论汽车一个其中品牌经济通过积分.结果业务这里女人.', 'website': 'https://www.long.cn/'}"
971641,sunfang,wei87@example.com,13162341295,69,2000-02-17,新疆维吾尔自治区建军市金平太原街j座 119371,易动力网络有限公司,翻译,768,True,2024-04-13T10:37:48,2026-01-22T09:02:14,['banned'],"{'avatar': 'https://dummyimage.com/191x865', 'bio': '不会特别还是一般文件.', 'website': 'http://51.cn/'}"
446041,jduan,lihou@example.org,15692870769,67,1962-06-04,湖南省合肥市海港上海街W座 478117,巨奥传媒有限公司,整经工,475,False,2025-12-06T05:39:44,2026-02-18T03:34:42,['banned'],"{'avatar': 'https://picsum.photos/636/889', 'bio': '根据能力当前主题内容价格情况.', 'website': 'http://www.juan.cn/'}"
750811,fangshi,li27@example.com,13988273506,32,2004-07-30,贵州省阜新县安次李街T座 407452,开发区世创信息有限公司,售前/售后技术支持经理,630,True,2025-10-23T02:39:15,2026-02-14T23:19:41,"['premium', 'premium', 'vip']","{'avatar': 'https://placekitten.com/625/256', 'bio': '特别基本得到因为精华电子.教育有关正在生活我们.', 'website': 'https://www.xiuyingyan.cn/'}"
622276,dkang,yang35@example.com,13413985727,18,1994-12-08,广东省楠市西夏重庆街M座 656947,晖来计算机信息有限公司,其他,307,True,2024-07-18T08:19:15,2026-01-26T05:29:32,"['vip', 'new', 'trial']","{'avatar': 'https://placekitten.com/177/422', 'bio': '网络有些有关制作基本.一样作品地方作者.', 'website': 'https://xiuyingfeng.cn/'}"
905523,yhuang,pingsun@example.com,13991453656,68,2006-10-25,台湾省永安市西夏东莞路V座 995453,凌云科技有限公司,嵌入式硬件开发(主板机…),438,True,2025-02-02T06:37:56,2026-02-13T22:37:30,['trial'],"{'avatar': 'https://dummyimage.com/324x258', 'bio': '日本今年正在她的产品之后.时间这样地址时候社区价格程序无法.', 'website': 'https://www.yi.cn/'}"
597467,ping26,lizhang@example.net,18883750884,54,1976-07-25,辽宁省沈阳市西夏郑路w座 260765,昊嘉传媒有限公司,美容保健,564,False,2025-01-13T20:16:42,2026-02-13T21:04:33,[],"{'avatar': 'https://picsum.photos/670/585', 'bio': '你的完全认为对于教育.更多不会作品影响.', 'website': 'https://www.guo.cn/'}"
272508,ifang,duxiulan@example.org,13320694944,70,1993-01-11,安徽省琴市南湖陆街L座 956429,明腾网络有限公司,电子软件开发(ARM/MCU...),688,True,2025-10-09T05:36:27,2026-01-24T08:14:49,[],"{'avatar': 'https://placekitten.com/874/316', 'bio': '是一还是国际以上到了.标准以上你们公司发生.', 'website': 'http://www.84.com/'}"
842729,jun43,juan78@example.net,18527400906,18,1997-04-16,贵州省银川县淄川万街y座 668901,凌云传媒有限公司,监察人员,504,False,2021-08-24T09:09:35,2026-01-22T15:57:13,"['premium', 'trial', 'new']","{'avatar': 'https://placekitten.com/111/470', 'bio': '说明您的影响女人方式感觉.', 'website': 'https://www.yangyong.cn/'}"
222228,fujie,qinjing@example.com,13564886762,24,1955-03-16,广东省成县海陵银川路m座 595413,同兴万点网络有限公司,其他,319,False,2022-06-07T15:26:13,2026-01-29T00:37:27,"['new', 'trial', 'vip']","{'avatar': 'https://dummyimage.com/844x62', 'bio': '软件没有全部各种政府那些比较更新.', 'website': 'https://shaokong.cn/'}"
533956,yinming,fren@example.net,15274616787,36,1970-01-29,浙江省六盘水县安次六安路O座 605379,新宇龙信息传媒有限公司,会务/会展主管,746,False,2023-05-05T11:54:30,2026-02-16T05:10:36,['premium'],"{'avatar': 'https://placekitten.com/856/66', 'bio': '作品质量日期登录说明具有.', 'website': 'https://xianghe.cn/'}"
157919,xiayang,pengqiang@example.net,13723143795,28,1962-04-20,甘肃省南昌县江北艾街G座 252641,迪摩网络有限公司,售前/售后技术支持主管,811,True,2025-03-11T09:52:11,2026-01-30T23:26:12,"['new', 'premium', 'vip']","{'avatar': 'https://placekitten.com/485/199', 'bio': '因为最大一些有关朋友.空间发生有些文化.', 'website': 'http://duan.cn/'}"
383081,fang27,xiuying94@example.net,18516157737,28,1990-06-17,上海市峰县牧野仲路X座 534083,四通科技有限公司,网店淘宝,546,True,2024-09-15T14:54:38,2026-02-08T06:41:16,['vip'],"{'avatar': 'https://picsum.photos/607/49', 'bio': '网络一定设计支持方式作品以下.两个生产得到主题.', 'website': 'https://www.juan.cn/'}"
911067,yanliang,yan52@example.com,13677733758,55,1982-08-03,上海市太原市大东任街h座 363110,凌云信息有限公司,其他,816,False,2025-11-02T08:08:43,2026-02-11T04:39:15,[],"{'avatar': 'https://dummyimage.com/545x595', 'bio': '文化城市活动服务他的.如果进入分析文化.', 'website': 'http://www.xiuying.cn/'}"
160386,zjiang,zhongchao@example.com,18804333492,45,1955-10-18,北京市潮州县沙湾陈街Z座 935995,创汇网络有限公司,质量管理/测试工程师(QA/QC工程师),530,True,2021-11-16T08:11:51,2026-01-24T08:53:19,"['banned', 'vip']","{'avatar': 'https://placekitten.com/101/956', 'bio': '问题精华帖子业务深圳.', 'website': 'http://daipan.cn/'}"
712424,jing66,mxie@example.net,15923626674,61,1975-05-25,安徽省博市丰都李路t座 266285,襄樊地球村科技有限公司,洗碗工,594,False,2024-09-24T15:26:45,2026-02-18T03:33:59,['banned'],"{'avatar': 'https://dummyimage.com/436x989', 'bio': '其他教育认为可以地址这种现在.论坛拥有网上信息看到日期发布.', 'website': 'https://yongli.cn/'}"
609437,cguo,hhao@example.net,15672614996,54,2005-10-03,澳门特别行政区玉珍市蓟州成都路c座 884123,诺依曼软件传媒有限公司,印刷机械机长,627,True,2024-02-12T18:49:57,2026-02-07T04:53:02,[],"{'avatar': 'https://picsum.photos/757/343', 'bio': '两个更新在线国内可以广告提供.', 'website': 'http://yiren.cn/'}"
940532,yan45,yanjie@example.net,18736874394,68,1991-08-22,江西省马鞍山县怀柔太原街z座 290355,迪摩网络有限公司,仓库经理/主管,769,False,2022-11-08T20:12:36,2026-02-14T03:43:47,['trial'],"{'avatar': 'https://dummyimage.com/30x880', 'bio': '各种一次资料深圳目前工程.', 'website': 'http://www.66.cn/'}"
506962,yinping,yong52@example.net,15238327004,19,1987-12-11,海南省东县沈河薄路I座 632904,济南亿次元信息有限公司,ERP技术开发,762,True,2024-04-11T19:11:16,2026-02-13T03:33:07,[],"{'avatar': 'https://picsum.photos/164/905', 'bio': '所以同时完全留言一起.密码不会点击标准一些包括空间.', 'website': 'https://juanxiuying.cn/'}"
434961,qiaogang,jingfan@example.net,15781966215,25,1967-07-11,山东省丹市牧野沈阳路G座 183495,商软冠联信息有限公司,保险经纪人/保险代理,793,True,2024-02-14T20:31:34,2026-02-08T02:39:39,"['new', 'new', 'vip']","{'avatar': 'https://dummyimage.com/377x600', 'bio': '大家建设其他以下作为.', 'website': 'http://www.yanzhao.cn/'}"
644297,yongwu,jing59@example.net,14548462143,33,2007-08-06,海南省太原县魏都卢街X座 531316,创联世纪科技有限公司,其他,538,False,2021-10-14T04:32:27,2026-02-02T14:33:35,"['premium', 'banned', 'vip']","{'avatar': 'https://picsum.photos/700/140', 'bio': '空间起来今年自己.深圳继续品牌必须的人不断研究以后.', 'website': 'http://gang.org/'}"
597015,hlong,xiali@example.com,13264211865,53,1978-08-12,陕西省建国县华龙石家庄路G座 871866,思优科技有限公司,手机维修,355,True,2023-09-14T03:20:02,2026-01-25T13:01:59,['new'],"{'avatar': 'https://dummyimage.com/403x506', 'bio': '其他数据工作全部地区.', 'website': 'https://www.xiuyingjun.net/'}"
579697,eren,ming80@example.net,13535320094,45,1959-09-20,新疆维吾尔自治区天津市清浦李街M座 691373,易动力网络有限公司,艺术指导/舞台美术设计,301,True,2024-08-13T22:13:42,2026-02-05T16:39:21,['premium'],"{'avatar': 'https://placekitten.com/292/706', 'bio': '不是我们电影方面我的管理用户.', 'website': 'http://www.tb.net/'}"
166058,guiying44,weishen@example.net,13437006261,63,1955-06-16,宁夏回族自治区玉英县沙市游路H座 388752,快讯科技有限公司,培训讲师,716,False,2023-12-08T00:59:30,2026-02-17T23:25:14,"['premium', 'trial', 'new']","{'avatar': 'https://picsum.photos/670/245', 'bio': '一起这里更多出现大学软件免费.研究状态工具音乐威望应该对于发生.', 'website': 'http://fangjuan.cn/'}"
979497,panming,chaohu@example.org,13435462026,49,1962-11-21,香港特别行政区台北县安次张街U座 654826,华成育卓信息有限公司,生鲜食品加工/处理,442,True,2025-01-26T21:54:36,2026-01-31T22:40:27,[],"{'avatar': 'https://placekitten.com/48/550', 'bio': '搜索服务作品类别比较.', 'website': 'https://www.shi.cn/'}"
798848,xuejuan,dongyan@example.com,18146648692,57,1969-06-28,福建省金凤市平山惠州路c座 966353,黄石金承网络有限公司,业务分析专员/助理,380,False,2023-05-18T14:55:13,2026-02-16T03:58:37,[],"{'avatar': 'https://dummyimage.com/997x549', 'bio': '业务为什人员.等级文件到了新闻.', 'website': 'http://www.25.cn/'}"
932045,tao61,plei@example.org,13725365134,25,1998-10-04,上海市长春市孝南潜江路E座 497952,通际名联传媒有限公司,中医科医生,601,False,2024-05-21T04:45:03,2026-02-05T01:48:18,"['trial', 'banned', 'banned']","{'avatar': 'https://placekitten.com/192/186', 'bio': '图片其中公司生产一起也是一些质量.分析下载说明现在本站中文主题.', 'website': 'http://yanghe.cn/'}"
731191,yanjie,dingyang@example.org,13344824774,18,1971-11-29,贵州省亮市兴山陈路E座 206426,超艺科技有限公司,环境/健康/安全工程师（EHS）,652,False,2024-04-23T04:14:27,2026-02-02T18:22:08,"['trial', 'premium', 'vip']","{'avatar': 'https://picsum.photos/688/373', 'bio': '工程设备业务.', 'website': 'https://63.cn/'}"
305745,zhengyan,panqiang@example.net,13187952681,53,1989-08-21,河北省秀英市安次齐齐哈尔街j座 976971,立信电子信息有限公司,公务员,614,False,2022-07-12T19:01:29,2026-02-19T04:37:54,"['premium', 'trial', 'vip']","{'avatar': 'https://dummyimage.com/299x825', 'bio': '为什网络其中.密码工程网上具有感觉影响.', 'website': 'http://xiuying.cn/'}"
794485,juan72,jun91@example.com,15511785814,68,1972-05-03,辽宁省成都市长寿丁街y座 739768,图龙信息传媒有限公司,工艺工程师,576,True,2024-01-04T14:17:08,2026-02-02T07:04:38,"['new', 'banned', 'trial']","{'avatar': 'https://placekitten.com/762/132', 'bio': '首页参加功能产品自己朋友.', 'website': 'https://www.tang.com/'}"
498325,xiulanren,jiangguiying@example.net,13468673062,25,1988-07-18,福建省波县黄浦曾街p座 561204,飞利信信息有限公司,整经工,763,False,2021-09-29T12:18:13,2026-02-02T19:27:47,"['banned', 'premium', 'new']","{'avatar': 'https://picsum.photos/759/933', 'bio': '深圳感觉大学网站自己.', 'website': 'http://www.shisong.cn/'}"
232551,mma,qiang61@example.com,18962585061,54,1974-05-20,上海市桂芳市普陀余路t座 495703,华泰通安科技有限公司,麻醉医生,490,True,2024-02-25T22:05:15,2026-02-04T17:09:36,"['vip', 'new', 'premium']","{'avatar': 'https://picsum.photos/249/828', 'bio': '图片发现以上状态具有论坛图片.', 'website': 'http://lh.cn/'}"
959034,zluo,jie50@example.net,18826084859,35,1966-10-10,吉林省梧州县江北永安街J座 784702,黄石金承科技有限公司,临床研究员,750,False,2023-03-15T06:15:03,2026-02-09T16:37:17,"['trial', 'banned', 'premium']","{'avatar': 'https://placekitten.com/144/633', 'bio': '不断积分部分决定学生设备.', 'website': 'http://tb.cn/'}"
834668,hxiang,na27@example.com,15919053972,32,1999-08-21,四川省嘉禾县梁平陈街c座 550206,戴硕电子信息有限公司,情报信息分析人员,768,True,2024-07-24T16:23:13,2026-02-03T10:35:06,"['banned', 'new', 'banned']","{'avatar': 'https://dummyimage.com/602x716', 'bio': '一下那个之间来自能够日期个人.', 'website': 'https://www.chao.cn/'}"
292191,li35,suping@example.net,15851197746,51,1980-07-19,吉林省建国市萧山石家庄路b座 493793,海创传媒有限公司,安全员,574,True,2024-02-04T20:27:41,2026-02-09T18:01:33,['new'],"{'avatar': 'https://dummyimage.com/1005x688', 'bio': '公司继续下载加入应该.法律制作地区中国这些是否.', 'website': 'http://www.nv.cn/'}"
485227,guiyingfeng,guiying78@example.net,13022099729,20,2003-07-21,甘肃省婷婷县平山西安街K座 641965,易动力网络有限公司,物业管理经理,779,False,2021-12-09T20:25:34,2026-02-03T13:34:42,"['new', 'new', 'premium']","{'avatar': 'https://placekitten.com/718/261', 'bio': '关于地方开发特别业务开发原因.继续学习成功.', 'website': 'https://www.yuwen.cn/'}"
192685,skang,nzheng@example.org,13549339301,36,1973-07-30,澳门特别行政区桂兰市萧山张街H座 666540,同兴万点信息有限公司,大堂经理,606,False,2024-08-19T11:22:34,2026-02-06T10:37:41,[],"{'avatar': 'https://dummyimage.com/217x831', 'bio': '通过结果这里进行.', 'website': 'http://juan.cn/'}"
851331,xiuyingmo,min89@example.com,15086966185,63,1983-08-08,黑龙江省宇县高港李路h座 343120,银嘉科技有限公司,打样/制版,493,False,2022-08-17T01:33:27,2026-01-26T11:26:48,['premium'],"{'avatar': 'https://picsum.photos/696/301', 'bio': '企业一个文章行业.类型有些无法的是精华.', 'website': 'http://www.suye.cn/'}"
300605,ycheng,jun50@example.org,18789209142,31,1984-04-16,青海省柳县房山孙路E座 896890,富罳网络有限公司,汽车钣金,761,False,2022-08-17T18:17:13,2026-02-12T01:01:11,"['premium', 'trial', 'new']","{'avatar': 'https://placekitten.com/212/715', 'bio': '密码不过电脑还是等级特别其中实现.', 'website': 'http://linzhang.cn/'}"
